"","SRN","MobileNo","OwnerGroupID","AreaID","SubAreaID","DATE_COMMITTED","CLOSED_DATE","SR_TYPE","CONNECTION_TYPE","STATUS","SUB_STATUS","NotResolvedOnTime","OwnerGroupRanges","closed_day","commited_day"
"1544","037ca624147500726ec284598858987c68026deae5dc45b9629f4f378a441ab1","d7c8da42a13ad73a6e72d4a51e5492202d1d726f2136df177519a9421e2c4842","39","13","39",2018-09-10,2018-09-05,"A","B","X","7","0","4","Wednesday","Monday"
"1545","16731541a9e268db082f62209731435531c94a71002a72a67bdced58e1e1959e","12df2e08efa0d0e0a89e886c23c37ca6988528827df880541352709c47aaabab","41","14","41",2018-09-14,2018-09-10,"A","B","X","7","0","5","Monday","Friday"
"1546","938089a37969b1796fc52a847a03e8676eae11ef002ecee104a00988d2e3d87d","aefe62b44972a88e8456d90b6ba221c0ab055fde55d2c134f6a17b49d2273120","40","13","40",2018-09-17,2018-09-16,"A","B","X","7","0","4","Sunday","Monday"
"1547","2c24b4248cac04d77e5fb5e0e5bb2888cb787ba91afe7b790bcf072122ef2ac6","55ca75d5ca7491c595ee60c56b261407b8863107a959b44fa2a3da16b51ba3dd","39","13","39",2018-10-03,2018-09-29,"A","B","X","7","0","4","Saturday","Wednesday"
"1548","a83532a890bb42ae0ab2ec9c155adf1aeb6e1ee498c2ea2245a96fdeea3a6c94","4562e1521f949529dc7ff13fa08bc6d05688d94123167911736b23fdeb4686c2","39","13","39",2018-09-28,2018-09-27,"A","B","X","7","0","4","Thursday","Friday"
"1549","bb57d4056c6ce5dfa801c4e567903763931185f7490c86a6cddfa8c8e33cfd75","5ff4483e475fcbc6bac7083ffb21ffeee43cdf5777ae7f0b21425f47a2526684","39","13","39",2018-09-10,2018-09-05,"A","B","X","7","0","4","Wednesday","Monday"
"1550","0329c517bb4db8744005f991e9e02ae5b606593152174f0ec3a6f467341f8ff3","de3f843f24a236ae8953131315a0f27c7f76c6272f7530de909deee6d7a5c068","45","16","45",2018-09-05,2018-09-05,"A","B","X","7","0","5","Wednesday","Wednesday"
"1551","48d43b086730db0911c575700a614e3ac01278220188fa0b8ad1ab411d4ebcab","568469b9d3f8d8abe55c6ee08328d6bac40fed98c0eefe6704952c56f0c21681","47","14","47",2018-09-26,2018-09-19,"A","B","X","7","0","5","Wednesday","Wednesday"
"1552","d1eb24ad876af689dbb9ecadac6f42e18f8caaf4a87e240e44cda9e7b1cd161e","d6c3d1142bd0aa802786375f37eb24b5717f5ff4d44ef3bd8e34d735e1117151","40","13","40",2018-09-26,2018-09-23,"A","B","X","7","0","4","Sunday","Wednesday"
"1553","477b74afbf3d4b948e2f99081524c3de59e3596e24fed3b818becf98cc4fbdd7","9a7e9d8273d05218b636fd1adac0f099d4b6f6cc9c93eb039c34f69c5e1dae17","39","13","39",2018-09-12,2018-09-09,"A","B","X","7","0","4","Sunday","Wednesday"
"1554","58f9824176c35bfe329a278f2ade16298874349a474f2feb3d438120ce2d9b84","54ccaf6f330a1afdc025321f59e6d30f021beb65938654b4ceba6cccd147cac0","40","13","40",2018-09-20,2018-09-18,"A","B","X","7","0","4","Tuesday","Thursday"
"1555","77e35e2f34f090a02722dcfe5e6e4696f7fea2bd16c2dccd49e161c0fb2d2ed9","76c7936e25a81a14acaecece94f9815b0b9430de7194ad9eea38388227a1596a","39","13","39",2018-09-19,2018-09-17,"A","B","X","7","0","4","Monday","Wednesday"
"1556","12bd289f628a00ace8cdda4a85543b9e640cf6b149fcb966c5c62d62b6be8a97","2edc488e43e609edfcd47a15117ff01879650e705bb13b67c3b65d796b00eaa2","40","13","40",2018-09-14,2018-09-13,"A","B","X","7","0","4","Thursday","Friday"
"1557","84b826e5ec7ddd884c4171f6e282086f0414000b4f0da281b5da36ed1cd066e7","dda1466687fe4b50c8e5b50cabfdc5ec0fdb8d4e167e0bb1009d154abbbfc87f","38","13","38",2018-09-17,2018-09-16,"A","B","X","7","0","4","Sunday","Monday"
"1558","53fc53648026fda683fba0fbdf59175e5df42c4758d2d55a964e5199210f37ea","28967363b8566f54891b84d25b9f493c60e5f15e9bfd91ec72fc29c046f0cfbc","39","13","39",2018-09-19,2018-09-17,"A","B","X","7","0","4","Monday","Wednesday"
"1559","645f58785eacbf021f7c4fb82fed8b19564cd2133fb46ca067494bd8310af65a","7e5389e6040b955c026a19ab592b49ff456a58c5d440dc5d78c29dee9f49e3d0","39","13","39",2018-10-03,2018-09-30,"A","B","X","7","0","4","Sunday","Wednesday"
"1560","cf6fb66e684ea3849507a6932a2cc7c217a44f93bab5ac4c8577faf79b35ae66","eecd8b6a143339cb5a377ab30eb4774cc02d34b8dfe18562295410dc399a5f70","40","13","40",2018-10-03,2018-10-01,"A","B","X","7","0","4","Monday","Wednesday"
"1561","ee48c1a91f9e7c5ae414541ad4a805173f7eb61c4833ad6d38167c016e575583","f196f622d5ae03a5a467371c84464fc2dfe86a06c665fc9e80f49b5f82b34730","40","13","40",2018-09-19,2018-09-17,"A","B","X","7","0","4","Monday","Wednesday"
"1562","1d2cde1f660fd407cc2db377100e33c3c6a9496e6b47d75281f3c98b2e650b40","07f784b6e901d1ed1b63787f868378ea0cb9abc5a939b36afd2310ff0ec2939c","40","13","40",2018-09-27,2018-09-25,"A","B","X","7","0","4","Tuesday","Thursday"
"1563","fafa2f5658d305484000d4bcb81862ac85575263f8dc0d5629c3f1054b721775","92eaf9a808604680517061417e35db84a2701bc340c9df496b38578c534f1a8d","50","12","50",2018-09-21,2018-09-17,"A","B","X","7","0","5","Monday","Friday"
"1564","99a85d66879d1010b7f04584d8a437d819e2b60058379717daf14dc7388e96f7","4dcb916502dd0a8c39c7fe6cfbff5e1352ea80f37005aea8e1e3c24b3140ed32","40","13","40",2018-09-19,2018-09-17,"A","B","X","7","0","4","Monday","Wednesday"
"1565","8d53cee33f07fdb0a4c9cd7311b020876e2fbb7870a9fd33dfcc9ac715f7354d","be2294867ada88c96521b109dbedb479dbd27002f53c098b79b211e61f1c880e","40","13","40",2018-09-28,2018-09-27,"A","B","X","7","0","4","Thursday","Friday"
"1566","a108af2fa9f71937a0a6eab5f4eb16527f271a7faa802d88620e9d63155fc39e","8c3383aea3786bba88f181de2581ebe16f97b1aeebd62607a006ad2ad2a290ea","40","13","40",2018-09-12,2018-09-10,"A","B","X","7","0","4","Monday","Wednesday"
"1567","348e28e4df78c0f646f6f5093944c94788eef492f26c62741f0746e97d49f3ac","38fab08b0a938a59364eff61ceb27a7274f8639ea4058f950a07d7e57e7e10ed","40","13","40",2018-09-12,2018-09-10,"A","A","X","7","0","4","Monday","Wednesday"
"1568","d819af4c892c2bf1af7ac92d3543cbdf61c580912d5edfe0c9829bf05b20bb35","7c9c739e0a1158e03c2ab0992f0fff9ef93f62d37a8c1afa613b51f522f7fe54","40","13","40",2018-09-27,2018-09-25,"A","B","X","7","0","4","Tuesday","Thursday"
"1569","b9423cd3a0fac9aa1242c370dca643f603fad8c65e9d2a8784ae6579f19a87ba","36772aa0b10b747fac5c2eefbfde3a4971d2e7e982ac6034c2909a8def5e0e05","40","13","40",2018-09-25,2018-09-21,"A","B","X","7","0","4","Friday","Tuesday"
"1570","323a1d960c4f1e86f9edf7d3a6661889711dce57a8aa927b851c9d817a887e4e","ff9bea8202ae20e080e02cacbe2b905185cbaac8b05c2e8deddc56b0f550ed64","40","13","40",2018-09-19,2018-09-17,"A","B","X","7","0","4","Monday","Wednesday"
"1571","798c8e1f639571fcd78f5bd73780eb7820bd5c376eb6a1e87755ab8f68ec92d1","d51a3a13b8cca5b38e48f7ee94b051eed5205d87e04caf2dc9fdc36911e45b82","38","13","38",2018-09-05,2018-09-03,"A","B","X","7","0","4","Monday","Wednesday"
"1572","f930bfcaf41c6e92a130e04544e9f3fd44a79b3737dc981df0e538f45e28b5bf","9501f97391491224526b99619ae9d68a3fbef7e2d8d1817df4cab9a669ef2375","40","13","40",2018-09-12,2018-09-10,"A","B","X","7","0","4","Monday","Wednesday"
"1573","cb69153ec6d174066bdee63fc2669e58142e1523c0bc832c79bf9546817fd3fc","b643bb02c02106ccb1efdc782302538c7b40dd652feb2ba4357f266420cccf35","40","13","40",2018-09-20,2018-09-19,"A","B","X","7","0","4","Wednesday","Thursday"
"1574","7104a5afd573f2e593993b23baad596da848c0548b6224e12636bfa60d3bf694","b24398c219c82a769a299ac88ce11fd2abbb911de66310b8ee73c8981d08acd9","45","16","45",2018-09-06,2018-09-04,"A","B","X","7","0","5","Tuesday","Thursday"
"1575","215962890d9bfcc815c8f65a747c71dd4c563bf26a878019a2825502eb1159ee","8950591475dce47e95e0f9c981778bb99451761a7e5002af1dc05bcefdf9170f","45","16","45",2018-09-12,2018-09-10,"A","B","X","7","0","5","Monday","Wednesday"
"1576","e3400fe1c5e2cbc3d1fd0d785e221862048b92d20015b602b55388c653e127bb","ef973acff6d714540db32214cefe068813411039c0abcc96a161a8786f317eeb","38","13","38",2018-09-10,2018-09-05,"A","B","X","7","0","4","Wednesday","Monday"
"1577","7e1eb778e949abd25ac3315bc5394292b9748725400b70b51db8cc05ee3b0581","c3c9085ceefb32ce2041fd7b26003a78516117fa4d1308b055695a8d5010b371","48","14","48",2018-09-06,2018-09-04,"A","B","X","7","0","5","Tuesday","Thursday"
"1578","fb8a8c53113aa1e762b746ce7cb087eb3767b26e09226fe343353fc92caa7c2c","bb0049047537fe0cb7048b36485f8f88cbdd88ca5913347c8f8357e867fd7dfc","71","14","71",2018-09-27,2018-09-20,"A","B","X","7","0","7","Thursday","Thursday"
"1579","2e738e27a7b13cfa65b14691f42deae4f2e638468d16cfa96c59d7f71d07b244","c4bd9c0c4e2de310a4d6347205b406f1cde415f8b0cc2ed1be36ed45bfed8cea","40","13","40",2018-10-02,2018-09-28,"A","A","X","7","0","4","Friday","Tuesday"
"1580","d334f16986b94d100ec832a300e4df3d9575d0839b74064c0ee9213d81a1f57e","147114005f095052692b35d1826bc7967af9db1fe1980401d7f2b7a3141264e5","40","13","40",2018-09-14,2018-09-13,"A","B","X","7","0","4","Thursday","Friday"
"1581","ae3d48b91b576796bfd7655b89a7e8f8cdfd9fbadd441551f3b902eda3459ee5","902bc061df45ccca1af830e77af84da79880fb5860999815f2c011be842646eb","38","13","38",2018-09-17,2018-09-13,"A","B","X","7","0","4","Thursday","Monday"
"1582","e778f1e89c8b5f0605dd73190afb417ffd65af7e21650829d5ec1d79042263ba","633ef0fa8df4aa997ec0a427c972c7ac4b158466f4fc4c608fe73e58ed4e0357","40","13","40",2018-09-25,2018-09-21,"A","B","X","7","0","4","Friday","Tuesday"
"1583","459ea8c055d2e2cb366be9e970aa101ac4f478a41b904a2419a2a23539be4a4c","54a4d596040f738567e55c12b2760ebd2817433c27e4a852dc5395b2cc94ac13","38","13","38",2018-09-07,2018-09-05,"A","B","X","7","0","4","Wednesday","Friday"
"1584","77bda94d572710e7af3392f56ba9037de0e255216416ed2d3d1ae81a5a1ce168","9a58b3c9b07d71e6bb8593d4d38777115a8f081e9ef44370889df88c362ef20f","40","13","40",2018-09-05,2018-09-03,"A","B","X","7","0","4","Monday","Wednesday"
"1585","324adaf6871675d17bebd3924f54da62260e77d3d8eddffb0652faacbd0678a3","6295e2ef3f5b8a6cf3dbefd57437882ddad54efb2ccbbd47a345de4e3d0d9f04","40","13","40",2018-09-27,2018-09-25,"A","B","X","7","0","4","Tuesday","Thursday"
"1586","f9cd0fde0fb634da54df37277458f82578344374bca3420e8d555aebc6bfea68","f02d0c8c522115ed109351df141b0ade02e264513127924c21e3d78f73f963bb","38","13","38",2018-09-19,2018-09-14,"A","B","X","7","0","4","Friday","Wednesday"
"1587","b74bf96ca1bcda1b97fa9a381bf024632a200d29fe660ac044a9753f352a6e5d","a50e29501d2c10268cc5523bb95ac808f86dfa941e00a908485ed8948061c0b3","50","12","50",2018-10-05,2018-10-01,"A","B","X","7","0","5","Monday","Friday"
"1588","4c472f706771aa7f401afa9d9d2640efedbed7c98300a9a36e9898cdc34c4c52","3982838950756de96df6fb84c48433dc72cc9fba9c2a5a829f2d2322fb89bb9b","50","12","50",2018-10-05,2018-10-01,"A","B","X","7","0","5","Monday","Friday"
"1589","18e0039b27b555c08687698d9e007895ff960e85275e9a75677941a9092865bd","379ffac4edd5a02ef423dcb2613e9963afebfaa8692a319a4c061afed2d0b92a","50","12","50",2018-09-12,2018-09-05,"A","A","X","7","0","5","Wednesday","Wednesday"
"1590","280b5e968f8b485916fef6858472149fe423cb2aa7c3eb275b88de9e8e6f4c09","8b1269534deb7f7199429a2345d3e788b89a4318040a008d3ceeedabda975e58","37","13","37",2018-09-11,2018-09-06,"A","B","X","7","0","4","Thursday","Tuesday"
"1591","5d35cfb979612e2dfb112cc254a6380886cb5b26c1303f94eab827e23ed67e80","231a94315ed95c5414fac050f25ef75eb7dd824d05d314a34fe03dc72d509ad5","45","16","45",2018-09-11,2018-09-07,"A","B","X","7","0","5","Friday","Tuesday"
"1592","df903331b03e4ded7e0597d95bb6494ca0d0c06330e41ba8edce4a5830bc6dcf","42745de66c9403a7aa02c28e14de83de1bf5cb508438b7dba6a7ab9b39b4fc59","71","14","71",2018-09-12,2018-09-07,"A","A","X","7","0","7","Friday","Wednesday"
"1593","62ca4b93a6b6350d8c2934d3f6c68644f864c688c260d10447c7204381cb1672","861a5cd73f1f7ee5d68fe7ba3d6bdcf87049919bf26670fbb156eb05f33a90aa","41","14","41",2018-10-02,2018-09-26,"A","B","X","7","0","5","Wednesday","Tuesday"
"1594","4f33467a325e729fd9a1298a9370af2a9913f8b4cac33ba14406ac134fa72789","06082cd74af3dc069db4390ddd46db8e13fe840eda002bb39f2fcb14d6e68206","50","12","50",2018-09-21,2018-09-17,"A","B","X","7","0","5","Monday","Friday"
"1595","a14e146379b201d44a6bdc92b0b43cca63735df88613416c5f5829fd80000497","16ea3f695771e594c8297665bd85d9479059f289be67f2cfd9774ab6b54bc26e","41","14","41",2018-09-07,2018-09-04,"A","B","X","7","0","5","Tuesday","Friday"
"1596","03215115caf19e8691c47e125a3e510c3263f9d6a90f8f514be525fef72b81a2","bc880968a19cce520fc965581ecd4b361085b353a083f23f7669c0cbd2306389","38","13","38",2018-09-05,2018-09-03,"A","B","X","7","0","4","Monday","Wednesday"
"1597","ae0e315e44d7aff95df85ae036cab29c3c9d7229553b2e0d3bb3ed8e1af0ec8d","bc4e29336bc7d8bd52eec9248abad4db12d73f54e73731369e6cc18e10534542","45","16","45",2018-09-27,2018-09-25,"A","B","X","7","0","5","Tuesday","Thursday"
"1598","6d4acbedd7fdef1a707876a257067cc9a9d9f8ffc8b2cdd62ed546b857c0a963","77a4d0032811e05c861f79109fdc41ec04e19c0d156ba62b22643a47da8a91e8","38","13","38",2018-09-05,2018-09-04,"A","B","X","7","0","4","Tuesday","Wednesday"
"1599","7298d8bb9a139d27a6e1ed4dae1e1ce163cd8f15b2f488151c56c79ad99ca673","c574f6dd0853ab4013f1e5ec847de3c0e5dfe310dfee970e29fa8c2e4e1e4f9c","45","16","45",2018-09-21,2018-09-19,"A","B","X","7","0","5","Wednesday","Friday"
"1600","c33af2b8c7263c49151228986d1b832aaa0ee833394904a8cd0301d86de38489","0f259dbf0f95b34e640b97dbef9ce204d976970f4dea9ad4a1f770ae57bc4bc7","50","12","50",2018-09-13,2018-09-07,"A","B","X","7","0","5","Friday","Thursday"
"1601","d66ebd7ef9cf6ef78b59a13604791eb77b0626bf0b900afb02717095251c5b11","9209afcbef8ced4b36365f773f5d222ec6b3bea575b512b988da1ef86679cdd2","38","13","38",2018-09-27,2018-09-24,"A","B","X","7","0","4","Monday","Thursday"
"1602","ebdf44e554eb0be6f7a219ef960e6bf00050d7fd4f640643b6b6aca16af7cfd5","e3ae39bf73abaec743efa3b4a96dfe5165b934f3077eff325874baf0c4995832","45","16","45",2018-09-19,2018-09-17,"A","B","X","7","0","5","Monday","Wednesday"
"1603","ad08cfff709baef99f0210de89ef13f5f1e2bcd0feb537d8190714f40a6779e9","46d5b8d40c615fd8389e2827a5df91bb341c125b20db93c557fc565d29086bb1","38","13","38",2018-09-21,2018-09-19,"A","B","X","7","0","4","Wednesday","Friday"
"1604","56930af92677c178d6e8c0c1c73a77216780b44bdf0a35b484fbf8ed1d52faf4","5d120f984c57882ed05f3dc432415d19ec3dd36e9eaab1730e34589b47ec7b6a","38","13","38",2018-10-03,2018-10-01,"A","B","X","7","0","4","Monday","Wednesday"
"1605","a0e90d94b5fb8380860024f69298bb4e532756bcb6fed7c658255746ffb2c6ce","a08c9c8b54248d0d51a77d64536b2fa7229af77ca1939c582c5f8c7c96feafb8","38","13","38",2018-09-13,2018-09-12,"A","B","X","7","0","4","Wednesday","Thursday"
"1606","1bff84d2522cb8eb1762d9d9d2e65e10e829ff69723682289066df240706c742","0ddf3a5280caf54f53cc10038e9ce9bbe3a8294fa1c309b46ffabf5a5d21bf39","38","13","38",2018-09-07,2018-09-05,"A","B","X","7","0","4","Wednesday","Friday"
"1607","0666d831f3e4dfc145d48c74677eda6f1f8ebf95b106ac1248d05c8262b5da2e","a20035c4797bfa23cb2c17db71174da9a5a4a3b268fc2b9a552a446df91bd3fc","45","16","45",2018-10-03,2018-10-03,"A","B","X","7","0","5","Wednesday","Wednesday"
"1608","f292ef45a4f5e34769efedb6b465860b5d91fb35d2a96db265a18821a6b2d110","0de9ac0a2944259c84381c9b4e70e903f21e21cfa81e652f8d9c7ffffb75a30e","38","13","38",2018-09-12,2018-09-10,"A","B","X","7","0","4","Monday","Wednesday"
"1609","64ff6b1ed8e1cd76cefedcbf59c088619e252a3df16520cd14c4d50dee1c0e5b","64415b45a906bc22e4cd8989959fa80672c6ada7451dd01ed2aacaf79fc0121b","38","13","38",2018-09-13,2018-09-11,"A","B","X","7","0","4","Tuesday","Thursday"
"1610","a7494727af09d48e042d52d0c1702478f837799bb70517802adc18cc83a06cab","13634694b0a0c3157b30531c0df404bf4a6b4fb895c2d6cf47271dd90006c909","38","13","38",2018-09-27,2018-09-24,"A","B","X","7","0","4","Monday","Thursday"
"1611","b747b638e8269123e85947c1ae1585b00fa41ee40aeba3c559bd4ff2a34bc7b5","fdd36024e8e411bfd17d80a47ca0180d357b6ed31e0838057c4fcd30e535186c","38","13","38",2018-10-02,2018-09-28,"A","B","X","7","0","4","Friday","Tuesday"
"1612","85b07e379c6072bc3fa96809c04b0dde9d8287ca1fa5e3e32241af07af5eb8ad","cadc0fed32d66a93fb9e0a7c52a444a40e6cc64e20263501330cd2f1a4f4a6ac","45","16","45",2018-09-18,2018-09-17,"A","B","X","7","0","5","Monday","Tuesday"
"1613","5266b85c78d5f875adbcb31d47319466937d982dd7204bb364e33a5c487ad981","d573508e9c98dd8c2829e581f788e57de76998f4cb23b3d6f069b93e1487a23a","41","14","41",2018-10-01,2018-09-21,"A","B","X","7","0","5","Friday","Monday"
"1614","76149f30a61b243b5f18d1c50dcdfab21d7b75799114f20c5207842af530486e","6be25831a82e11666245eef71321243e14634c6e7af7bdbe9f281a2e4e8a187d","50","12","50",2018-10-01,2018-09-25,"A","B","X","7","0","5","Tuesday","Monday"
"1615","375cdbec08120c452416e5fae23f2abd26eb95c7a3962b033632f743cb837cc5","10ec499cc8b79c6402b8d0a2e5c822e96ddb66ff1eb1db896c40c73d22dfdadf","38","13","38",2018-09-07,2018-09-05,"A","B","X","7","0","4","Wednesday","Friday"
"1616","77c1447fc288e1b27add0e2474d35e84dbf09fe3083f11685f7db7929bdd1b5e","e172ae8c75507a30c452c768daef6afaa0fffb0bc4274e38ed7ed217a4100ba7","38","13","38",2018-09-12,2018-09-10,"A","B","X","7","0","4","Monday","Wednesday"
"1617","926e70160aed48600b65581bc696297b70b0f9a3aad2f4c120ba2abfb5ec43da","617ae895ecb6486eafc18fd552c8ba28fe4b2dfc1c467cca93fae32fe53c6504","50","12","50",2018-09-21,2018-09-17,"A","B","X","7","0","5","Monday","Friday"
"1618","2ef42f2b9f65d147d50d76192b0b7d764eabd73185fb4b41bb8c2b0d0274de56","53a08e37e3a00e3f4bb6aeebdf47d62fcde78a47e802d22ff5d626947685261f","43","15","43",2018-09-21,2018-09-18,"A","A","X","7","0","5","Tuesday","Friday"
"1619","e63d82dbb6547d559bec1b1f2d985a6ce2aa762b2788e0e118026f6d4ed710cf","d29bca97c8db8cb34b2b198b8bb70cd48a56ce7b492b30e4995654d7aee188c8","38","13","38",2018-09-21,2018-09-19,"A","A","X","7","0","4","Wednesday","Friday"
"1620","71ab2fad33d98dc6d4982da4dd20d1169c2eb5866f9bcfa47369eea2ee2d61e8","ace43a0b953a62fe3bb1d53bbca03390d193eb6621be0bfea7efe19e0f0a8c7a","38","13","38",2018-09-27,2018-09-24,"A","B","X","7","0","4","Monday","Thursday"
"1621","1895fdfe6990539055065ce147978b52b8901b6ebd1c423fec361269ae3de637","1ef13f70dc4cf46d4194fefed7c7b6550d3f5af022d129df3c7cb6fa683b869c","41","14","41",2018-10-02,2018-09-26,"A","A","X","7","0","5","Wednesday","Tuesday"
"1622","fb133d837546112aa9c2cb64372e3d1121e97044ecae6c38c6b6fd6a215f68c2","df47e9e8daa942ef5dc2cddcdc86bcf22f9e006d0ce808bb4a21c6c0fef4073d","70","21","70",2018-09-12,2018-09-12,"A","B","X","7","0","6","Wednesday","Wednesday"
"1623","3a732122290dfb799a13e8da316658855f18004c17b32fa28bef2302bcacdb6b","21525bf5d0723640c34c91e98e373a0e7023e6c789be42a9b795824f8d9e4795","69","21","69",2018-09-10,2018-09-10,"A","B","X","7","0","6","Monday","Monday"
"1624","f14183e0251f63078388b47b9c702bd64379743a578e8be486ad4b36d15c7c12","21525bf5d0723640c34c91e98e373a0e7023e6c789be42a9b795824f8d9e4795","69","21","69",2018-09-17,2018-09-17,"A","B","X","7","0","6","Monday","Monday"
"1625","8d97d774429773b41113fbddb9899e67dcd8e40c4a803a1f249580784ee3b8a5","4b92a9d487ad5695f6c39b3256148be275ac08106f1dc6158ac5bd1bb1c271eb","6","3","6",2018-09-10,2018-09-18,"A","B","X","8","1","1","Tuesday","Monday"
"1626","dbc192a0e3568b474ecc78d55888a03d0bf438cd5a3621c76847fb4640c9b1d0","b0c5f57523da37eeec5f954091921a1a373234c41242d3e11d9e1f6d637a7ae8","63","20","63",2018-09-18,2018-09-17,"A","B","X","7","0","6","Monday","Tuesday"
"1627","0dc26c74fe80a66c54a9237ca4ccc939aad683e42f32c2cae915a61000e6d816","3df30de8d67f3987a2a378c3b357f466c53065819b7e31ead57da3a0681e273a","63","20","63",2018-09-26,2018-09-25,"A","B","X","7","0","6","Tuesday","Wednesday"
"1628","4e78f7ab0ed1742ec9f34bd89f28be733d2fa4771b24a0ef1e8f17db879c8c85","2ab984ac729ad280216a1c2db82dc35146e180d772836c1005286fb006e3c9c5","63","20","63",2018-09-19,2018-09-20,"A","B","X","8","1","6","Thursday","Wednesday"
"1629","da9e0d3657860b6f26060029a34a5dc01db44e9a7eda8d193b3e5653662b6446","01aaa5fd9a1aa737e0d4eea5aa7e6760456b04dacb534123560c24edcf8e325b","8","2","8",2018-09-28,2018-09-25,"A","B","X","7","0","1","Tuesday","Friday"
"1630","f3d1b64974c28cee41a3372bd4329b8629006b9bb87af9816d2fc94b2d480a63","9bf8ad44a935a1035cfbe70fedb297d3e5d7a904b491536891d1a168e0df9d16","75","17","75",2018-09-26,2018-09-25,"A","B","X","7","0","7","Tuesday","Wednesday"
"1631","ddd5503b3903fab7c73b0687aa848437658036ab1686c0cf1144eccb2f2a6ae3","b73297fbe6dd547ae1cb327a7f242753ddda11b1e26a1eed1603450ba0e1afe3","65","17","65",2018-09-28,2018-09-27,"C","B","X","7","0","6","Thursday","Friday"
"1632","d72bf9fc39ec15f525b531b48caca5cee5b19a3c7aa5773a80d6eb269f504ef2","c89acc4da25fec6b4863178103ad6147408e4f86461bd305a86c2745d56b9bf4","63","20","63",2018-09-18,2018-09-20,"A","B","X","8","1","6","Thursday","Tuesday"
"1633","dd7d49fb5f8bbf5603348aa8cfe3779541fd0248991c0f3c54f0d5798e5c62d5","34969e4ddd692cade798a4850e10a6f5a96abb6e84fb3d8e17e773a37b42c01e","63","20","63",2018-09-27,2018-09-25,"A","B","X","7","0","6","Tuesday","Thursday"
"1634","39c32365e2f80f62ea481f6d8981b9a29d92e1188972959e70023a4083121229","f8595ab33503a284625df9b048595e11b11801979b22dd4c40efcfda904c100b","63","20","63",2018-10-02,2018-09-29,"A","B","X","7","0","6","Saturday","Tuesday"
"1635","e91334648d312ec6e6e7af5dc6f35391e00da26a19af013bfd8fdf196b2bcda9","f75e8794cd9250b7fd2f91ce2871355453f199e4247d8f1c7473db5dc0f97114","63","20","63",2018-09-18,2018-09-17,"A","B","X","7","0","6","Monday","Tuesday"
"1636","2c8dd38d8b76f35199660793a6ca6a446ba050502b2d9997c5e0e657a2ff812f","585e52cc1519b0ea32d65222a7cb06b5f5ee39138e71034d6df7fe95e8e26792","63","20","63",2018-09-07,2018-09-15,"A","B","X","8","1","6","Saturday","Friday"
"1637","83ec6936c8453d9752f2b961135f294809f9646431dc55c3660ff05d350b0e7f","a6e34ef3082a9fc19651190ea90eedc8a57573ef2bfff6306fbc431f3a4b9cfb","22","3","22",2018-09-21,2018-09-28,"C","A","X","8","1","3","Friday","Friday"
"1638","b2c56be0d5a967acfdd240ae0ad0e99a5867615e4266765f7b77165b85632709","a2a22feacb4eacf06f9fc4c76a429f5817fd38afc26fbfa3a33caa86d73119c3","65","17","65",2018-09-17,2018-09-15,"C","B","X","7","0","6","Saturday","Monday"
"1639","63f992b81e6e812f61fae83db41884e732e47cabb2c64bdd6921c9ceed6ab6ab","a1cbf54ec3c4d3b2635f7dc00e188e02a088c58a1856514af0ac7ad5ddc7fe32","63","20","63",2018-09-26,2018-09-25,"A","B","X","7","0","6","Tuesday","Wednesday"
"1640","8af3be3035d782284551e9c6d50799afa26854c65e8b6af1535112e7c6db0541","d71459bab1956fa923c30c3b9ca8b851e3113d8e25bfcc36754c5d65ab5ce823","64","17","64",2018-09-11,2018-09-15,"A","B","X","8","1","6","Saturday","Tuesday"
"1641","01c616c8790176622245378b16f77b8be7a6f9e818659b7ff8fd95dabf22f24f","c9e595879d169233aa1c8dfd5d3e624fa5e2976ab8f5f909049888750b783f85","31","1","31",2018-09-10,2018-09-20,"A","B","X","7","1","4","Thursday","Monday"
"1642","ee7731ade824e29d87a05e317c17b0d564c24c47ced5f51d85cf4468b798ef29","a13e2208b3fe54788c74a85d58d1e3f3e5a2e33bd28770f359f47e7f8b6ff640","32","2","32",2018-09-18,2018-10-02,"A","B","X","7","1","4","Tuesday","Tuesday"
"1643","5dc218b91937fe08c5c4e12abe5ea16b6dc354c8c8597d154de0e8070c2b60f8","868ad03315c8219230a1af5c97077a56690e7bce9688ae6512f14ca6131a0990","32","2","32",2018-09-17,2018-10-02,"A","A","X","7","1","4","Tuesday","Monday"
"1644","a9cdc797a548fc1520184cfdf667bf156a7068f987d8b97b24d9922b8ccf3a98","73428b9b6c4cc76aeda109dc66e730559c52abc15ebff1e998e8d23b0eadfa34","31","1","31",2018-09-12,2018-10-01,"A","B","X","7","1","4","Monday","Wednesday"
"1645","f04c14385ae41ddb2a95fdc71aa7f8d262cda2e6f9ade0467e0bd6889fa729c7","36a7a202ffe31039a1231df4c364819109067d92520c85e1f719627f57c7a736","31","1","31",2018-09-14,2018-10-02,"A","B","X","7","1","4","Tuesday","Friday"
"1646","b7d8314effc6d29f36ceb1b0d3c809432f6ff1f0a297c84aebc6e853f50a4625","2af454b6076102b8e694190580b230cddf438ead089a1c90838f32c54eeab72e","31","1","31",2018-09-06,2018-09-20,"A","A","X","7","1","4","Thursday","Thursday"
